Sr.no,Dealer,Product,Sales
8178,1234,1027,68
8179,1148,2694,2
8180,1345,2434,143
8181,1592,2550,12
8182,1206,1371,166
8183,1317,1573,55
8184,1367,2363,164
8185,1066,2592,10
8186,1490,2937,144
8187,1514,1180,152
8188,1589,1610,64
8189,1606,2971,7
8190,1402,1980,172
8191,1319,1274,152
8192,1209,1621,25
8193,1430,1329,6
8194,1568,2534,83
8195,1407,1264,79
8196,1092,1255,225
8197,1574,2452,8
8198,1085,2113,20
8199,1514,2844,5
8200,1292,2828,241
8201,1184,2684,48
8202,1538,2614,13
8203,1364,2882,141
8204,1497,2868,181
8205,1353,2929,135
8206,1512,2771,151
8207,1261,2526,84
8208,1288,1869,134
8209,1311,2808,48
8210,1547,2360,5
8211,1459,2606,74
8212,1240,1827,68
8213,1371,1569,13
8214,1430,1791,34
8215,1115,1176,46
8216,1362,2430,6
8217,1167,1248,168
8218,1276,1801,24
8219,1097,1990,242
8220,1135,2431,57
8221,1567,2223,6
8222,1074,2606,70
8223,1161,2310,257
8224,1604,1183,0
8225,1428,1985,211
8226,1197,1022,86
8227,1268,1596,5
8228,1346,2924,75
8229,1451,2293,61
8230,1582,2945,0
8231,1256,1996,9
8232,1383,1070,197
8233,1195,2886,13
8234,1584,1443,130
8235,1079,2602,17
8236,1197,2102,9
8237,1435,2205,60
8238,1441,1989,158
8239,1512,2552,77
8240,1284,1908,88
8241,1568,2133,60
8242,1458,2625,29
8243,1590,1997,8
8244,1366,2113,11
8245,1081,2239,186
8246,1577,2683,5
8247,1158,1665,34
8248,1636,1256,5
8249,1015,2402,45
8250,1499,1585,37
8251,1060,1601,36
8252,1382,2692,32
8253,1042,1347,91
8254,1423,1460,12
8255,1355,1540,63
8256,1433,2869,6
8257,1423,2790,94
8258,1232,2085,180
8259,1225,2224,187
8260,1409,1411,181
8261,1268,1464,11
8262,1520,1360,112
8263,1325,1629,14
8264,1192,2192,102
8265,1152,2788,16
8266,1593,2043,108
8267,1278,1710,56
8268,1391,2781,67
8269,1081,1806,17
8270,1424,2180,148
8271,1068,1862,51
8272,1207,2670,166
8273,1255,2791,33
8274,1375,1444,34
8275,1426,2912,235
8276,1183,1940,87
8277,1272,2529,123
8278,1511,2942,109
8279,1010,1170,40
8280,1561,2708,131
8281,1107,2852,18
8282,1057,2852,31
8283,1451,2853,106
8284,1483,1579,60
8285,1342,2310,70
8286,1462,1702,9
8287,1504,1358,104
8288,1380,1963,49
8289,1110,2930,83
8290,1519,1009,43
8291,1519,1031,5
8292,1286,1149,111
8293,1043,1458,12
8294,1419,1641,258
8295,1602,1597,225
8296,1568,1378,41
8297,1150,1219,51
8298,1287,2033,7
8299,1010,1024,3
8300,1013,2914,3
8301,1638,1068,0
8302,1129,1339,47
8303,1315,2709,13
8304,1094,2007,67
8305,1529,1947,110
8306,1503,2048,53
8307,1133,1954,32
8308,1469,1068,24
8309,1116,2321,202
8310,1101,1541,69
8311,1011,1446,11
8312,1085,1037,5
8313,1382,2700,46
8314,1177,2936,137
8315,1030,2884,3
8316,1231,1133,124
8317,1061,2519,220
8318,1166,1601,94
8319,1310,2404,60
8320,1143,1733,15
8321,1205,1186,107
8322,1282,1523,162
8323,1015,1690,134
8324,1303,2223,266
8325,1638,1706,77
8326,1485,1463,18
8327,1602,2485,179
8328,1323,2868,165
8329,1636,1516,7
8330,1125,2329,35
8331,1474,2178,11
8332,1592,2720,177
8333,1234,2646,94
8334,1319,1697,88
8335,1269,1077,12
8336,1500,1568,87
8337,1022,1848,4
8338,1442,2231,149
8339,1540,2391,37
8340,1058,1382,1
8341,1278,1768,17
8342,1602,2729,69
8343,1104,1008,72
8344,1479,2957,34
8345,1624,2284,67
8346,1459,2265,216
8347,1360,2413,141
8348,1053,2946,112
8349,1004,1445,143
8350,1415,1320,2
8351,1346,1828,41
8352,1467,2189,35
8353,1587,2527,47
8354,1290,2275,250
8355,1019,2364,4
8356,1268,2417,91
8357,1013,1060,104
8358,1622,1331,40
8359,1645,1333,37
8360,1367,1392,16
8361,1333,1883,16
8362,1327,1924,44
8363,1137,2009,191
8364,1109,1728,36
8365,1539,2199,10
8366,1045,1103,68
8367,1544,1812,5
8368,1225,1931,39
8369,1155,1019,165
8370,1387,1030,87
8371,1216,1164,30
8372,1453,1443,42
8373,1641,2442,49
8374,1406,2184,156
8375,1598,1501,52
8376,1418,1481,69
8377,1213,2575,17
8378,1192,1836,18
8379,1513,1517,86
8380,1543,2283,10
8381,1528,2466,48
8382,1323,2841,117
8383,1357,1424,5
8384,1504,2837,27
8385,1195,2376,83
8386,1332,1063,5
8387,1224,2269,4
8388,1234,1326,47
8389,1101,2768,27
8390,1374,1338,133
8391,1528,1604,22
8392,1439,2697,91
8393,1411,1600,129
8394,1420,2677,54
8395,1383,1499,38
8396,1378,2106,10
8397,1532,1611,17
8398,1216,1206,80
8399,1441,1853,67
8400,1419,2870,36
8401,1049,1956,8
8402,1602,2947,39
8403,1522,2616,45
8404,1525,2661,52
8405,1396,2201,94
8406,1127,1133,98
8407,1381,1335,95
8408,1239,1708,29
8409,1286,1248,24
8410,1333,1841,115
8411,1041,2788,42
8412,1395,1717,94
8413,1276,2588,174
8414,1614,1556,5
8415,1156,2169,92
8416,1490,1976,88
8417,1010,2566,19
8418,1421,1862,10
8419,1214,2434,40
8420,1370,1927,137
8421,1474,2688,16
8422,1314,1576,33
8423,1091,2873,14
8424,1294,1715,41
8425,1325,2239,23
8426,1035,1160,32
8427,1318,2094,144
8428,1264,1458,49
8429,1612,1732,44
8430,1386,1136,57
8431,1602,1204,3
8432,1113,1810,38
8433,1312,2967,96
8434,1602,1293,4
8435,1626,1442,220
8436,1516,2926,24
8437,1509,2943,67
8438,1299,2727,136
8439,1262,1636,89
8440,1269,2827,20
8441,1525,2236,64
8442,1471,2948,207
8443,1414,1821,75
8444,1326,1284,29
8445,1481,1799,70
8446,1220,2072,2
8447,1465,1126,10
8448,1586,2344,16
8449,1414,1983,21
8450,1277,1693,42
8451,1558,2675,17
8452,1041,2333,110
8453,1529,2670,176
8454,1626,2560,11
8455,1503,1630,35
8456,1222,1838,56
8457,1624,2392,92
8458,1155,2031,97
8459,1262,2525,43
8460,1434,2768,194
8461,1556,2757,19
8462,1226,2315,34
8463,1485,2961,72
8464,1260,2202,147
8465,1049,1792,40
8466,1539,1911,117
8467,1549,1481,23
8468,1269,1814,37
8469,1596,1455,22
8470,1320,2216,161
8471,1093,1198,46
8472,1318,1056,166
8473,1066,1715,43
8474,1499,2258,62
8475,1149,1219,26
8476,1232,1864,156
8477,1287,2895,90
8478,1492,2278,108
8479,1027,2957,2
8480,1633,1123,193
8481,1492,2870,3
8482,1103,1708,94
8483,1222,1650,68
8484,1594,1256,19
8485,1332,2211,132
8486,1110,2120,23
8487,1364,2721,87
8488,1268,2798,34
8489,1440,1853,17
8490,1399,2875,59
8491,1173,2552,50
8492,1330,1165,95
8493,1186,2123,101
8494,1099,1749,2
8495,1430,2294,173
8496,1289,1110,80
8497,1593,2710,4
8498,1259,1576,32
8499,1280,2249,90
8500,1356,1778,0
8501,1476,1334,101
8502,1097,2761,177
8503,1380,2711,52
8504,1545,2602,55
8505,1315,2683,161
8506,1149,1146,62
8507,1501,1375,72
8508,1109,1500,53
8509,1500,2792,125
8510,1213,1540,38
8511,1208,2177,49
8512,1495,2423,9
8513,1599,1731,100
8514,1463,1823,60
8515,1018,2552,228
8516,1130,1055,99
8517,1406,2621,12
8518,1573,1600,52
8519,1339,2042,1
8520,1316,2458,66
8521,1644,2040,4
8522,1006,1170,85
8523,1462,2369,75
8524,1074,1748,117
8525,1357,1171,4
8526,1205,2901,175
8527,1571,2452,110
8528,1481,2297,78
8529,1596,1572,8
8530,1029,2825,19
8531,1196,1150,186
8532,1190,1431,228
8533,1528,2155,128
8534,1162,1206,21
8535,1407,2108,111
8536,1168,1049,59
8537,1113,2648,159
8538,1299,1619,0
8539,1335,1855,12
8540,1423,1478,92
8541,1135,1168,8
8542,1032,2155,34
8543,1006,2269,261
8544,1433,2920,31
8545,1486,1070,34
8546,1104,1457,21
8547,1501,2404,40
8548,1638,1399,137
8549,1506,1822,19
8550,1043,1520,61
8551,1365,1101,11
8552,1354,1135,79
8553,1112,2427,59
8554,1190,1934,85
8555,1125,2135,0
8556,1249,2498,6
8557,1123,1123,172
8558,1536,2723,0
8559,1159,1650,19
8560,1326,2861,30
8561,1436,2341,78
8562,1404,1608,232
8563,1423,2540,86
8564,1587,1538,7
8565,1554,2701,3
8566,1423,1739,4
8567,1165,1229,2
8568,1050,2766,42
8569,1173,1818,21
8570,1264,1353,8
8571,1492,1889,180
8572,1056,2962,140
8573,1035,2248,2
8574,1272,2991,142
8575,1077,1975,65
8576,1464,2300,35
8577,1167,2035,35
8578,1632,1807,129
8579,1032,2943,132
8580,1130,1893,42
8581,1350,1335,23
8582,1101,2416,79
8583,1089,1376,24
8584,1539,1538,84
8585,1217,1126,144
8586,1475,1042,167
8587,1118,1492,222
8588,1574,2659,159
8589,1067,1133,25
8590,1008,1332,55
8591,1641,2154,32
8592,1201,2304,197
8593,1055,1286,33
8594,1352,1779,50
8595,1560,1688,137
8596,1346,2895,44
8597,1616,1459,35
8598,1302,2238,7
8599,1234,1162,46
8600,1559,2190,120
8601,1464,1503,31
8602,1145,2138,266
8603,1043,2598,136
8604,1251,1367,85
8605,1616,2976,69
8606,1087,2912,0
8607,1481,2221,33
8608,1645,2673,73
8609,1031,1635,3
8610,1341,1810,198
8611,1018,2685,63
8612,1339,1811,22
8613,1375,1829,1
8614,1120,2102,83
8615,1137,2204,162
8616,1380,1331,2
8617,1222,1909,57
8618,1129,1963,57
8619,1207,2737,138
8620,1157,1472,8
8621,1061,2477,45
8622,1635,2772,3
8623,1288,1468,1
8624,1540,1954,61
8625,1390,2587,130
8626,1052,2729,61
8627,1324,2155,59
8628,1179,1672,152
8629,1250,1317,20
8630,1612,1841,47
8631,1163,1332,107
8632,1630,1014,6
8633,1044,2713,22
8634,1311,2325,161
8635,1037,2544,68
8636,1420,2664,20
8637,1230,2746,63
8638,1584,1189,22
8639,1369,2704,1
8640,1620,2532,28
8641,1297,1021,13
8642,1059,2239,32
8643,1622,1506,196
8644,1197,1889,62
8645,1017,1976,47
8646,1252,1948,36
8647,1521,1152,107
8648,1620,2392,128
8649,1492,1837,200
8650,1549,2716,110
8651,1650,2550,49
8652,1214,1738,4
8653,1010,1728,1
8654,1437,1186,28
8655,1344,1939,113
8656,1484,2172,11
8657,1089,2531,11
8658,1050,2028,83
8659,1144,2124,163
8660,1069,1679,0
8661,1510,1723,112
8662,1228,1406,5
8663,1196,2656,6
8664,1348,2733,109
8665,1139,1519,72
8666,1230,1250,112
8667,1354,2697,19
8668,1045,2369,104
8669,1191,1120,224
8670,1597,2972,180
8671,1302,1916,80
8672,1312,2745,27
8673,1289,1995,249
8674,1218,1349,14
8675,1013,2876,11
8676,1255,2703,46
8677,1498,2178,0
8678,1377,2615,1
8679,1213,2291,2
8680,1507,1520,71
8681,1123,2090,50
8682,1503,2863,191
8683,1404,1001,5
8684,1599,2179,2
8685,1272,2255,19
8686,1166,2726,191
8687,1621,2140,130
8688,1474,1279,0
8689,1502,1691,69
8690,1004,1604,90
8691,1494,1507,8
8692,1193,2453,8
8693,1382,1581,21
8694,1310,2724,61
8695,1604,1829,36
8696,1105,2090,63
8697,1290,1627,116
8698,1576,2578,36
8699,1617,1565,36
8700,1113,2903,10
8701,1047,1576,10
8702,1153,2218,107
8703,1566,1555,141
8704,1219,2494,101
8705,1606,2312,104
8706,1554,2124,61
8707,1034,2926,10
8708,1076,2046,23
8709,1609,1008,23
8710,1237,1382,66
8711,1254,1865,37
8712,1541,2428,4
8713,1074,2416,22
8714,1212,1166,46
8715,1037,2672,111
8716,1216,2030,125
8717,1076,1259,152
8718,1012,2837,143
8719,1639,1916,55
8720,1288,1103,53
8721,1443,2355,62
8722,1156,1210,7
8723,1369,1853,10
8724,1408,2416,92
8725,1627,2786,3
8726,1273,1325,243
8727,1318,2859,12
8728,1035,2667,60
8729,1437,1246,51
8730,1467,2340,51
8731,1266,1106,38
8732,1267,1393,22
8733,1141,2838,5
8734,1191,2720,139
8735,1133,1543,15
8736,1120,1348,85
8737,1191,2445,10
8738,1121,1112,52
8739,1491,2371,23
8740,1455,1184,53
8741,1506,2876,32
8742,1177,1646,72
8743,1078,1104,77
8744,1385,1428,28
8745,1259,1581,222
8746,1551,2324,81
8747,1423,2818,17
8748,1280,1388,3
8749,1554,2309,4
8750,1323,2306,3
8751,1439,2387,18
8752,1568,2358,98
8753,1388,2554,88
8754,1347,1380,53
8755,1617,2240,116
8756,1539,2757,64
8757,1285,1863,175
8758,1436,2507,92
8759,1630,1557,45
8760,1458,1966,88
8761,1067,1517,12
8762,1200,1320,161
8763,1455,1228,82
8764,1240,2996,11
8765,1353,2804,133
8766,1258,1850,102
8767,1522,1166,19
8768,1096,1221,141
8769,1081,1866,10
8770,1317,1315,75
8771,1415,1392,63
8772,1187,2739,93
8773,1282,2726,35
8774,1583,1651,11
8775,1320,2082,109
8776,1331,1042,18
8777,1115,1702,4
8778,1249,2249,89
8779,1348,1491,17
8780,1081,1612,109
8781,1478,1798,57
8782,1404,2419,227
8783,1106,2898,17
8784,1109,1704,51
8785,1588,1877,15
8786,1471,1878,156
8787,1555,1469,27
8788,1226,2841,59
8789,1174,1724,105
8790,1632,2985,102
8791,1294,1787,211
8792,1085,2198,52
8793,1463,1122,240
8794,1214,1702,175
8795,1288,1580,194
8796,1617,1876,131
8797,1300,2855,154
8798,1399,2251,13
8799,1254,1934,57
8800,1152,1187,195
8801,1556,2174,5
8802,1603,2351,80
8803,1246,2018,129
8804,1432,1143,24
8805,1364,2826,27
8806,1091,1334,63
8807,1299,1132,77
8808,1385,1766,143
8809,1465,2472,10
8810,1483,1467,14
8811,1209,2615,26
8812,1597,2189,24
8813,1118,1540,72
8814,1177,2629,4
8815,1645,2851,26
8816,1462,2097,0
8817,1030,1953,57
8818,1495,2537,97
8819,1564,1747,24
8820,1544,2077,16
8821,1052,1226,23
8822,1319,2041,42
8823,1491,1938,17
8824,1163,1596,58
8825,1333,2465,99
8826,1575,1933,115
8827,1028,1516,88
8828,1173,2794,145
8829,1508,1075,55
8830,1069,2204,49
8831,1130,2491,121
8832,1366,1248,72
8833,1097,1885,24
8834,1475,2136,0
8835,1624,1743,15
8836,1134,2701,164
8837,1449,1970,43
8838,1091,2523,89
8839,1072,2646,59
8840,1546,2591,101
8841,1138,2343,10
8842,1566,1282,51
8843,1565,2360,88
8844,1032,1699,33
8845,1105,2782,114
8846,1380,1539,76
8847,1523,2427,95
8848,1467,1306,240
8849,1263,2336,150
8850,1228,1825,21
8851,1130,1156,54
8852,1383,2826,111
8853,1630,2427,14
8854,1316,2398,80
8855,1635,2498,201
8856,1417,2670,58
8857,1227,1467,13
8858,1053,2292,20
8859,1635,2111,56
8860,1100,2312,178
8861,1583,2842,118
8862,1069,1701,49
8863,1143,2282,80
8864,1233,2595,97
8865,1552,1705,2
8866,1089,2808,33
8867,1059,1344,73
8868,1114,1992,180
8869,1002,1898,28
8870,1338,2138,17
8871,1286,2737,51
8872,1124,2697,5
8873,1229,1265,18
8874,1217,2842,83
8875,1512,1389,267
8876,1390,2922,10
8877,1512,2037,160
8878,1118,2864,96
8879,1610,2741,7
8880,1025,1598,44
8881,1043,1313,17
8882,1360,1720,64
8883,1548,2580,119
8884,1640,1661,47
8885,1234,2724,43
8886,1204,2329,84
8887,1391,1284,1
8888,1178,1761,34
8889,1302,2555,113
8890,1176,1861,64
8891,1087,2606,49
8892,1147,2144,26
8893,1145,1360,33
8894,1203,1349,47
8895,1639,2513,19
8896,1620,2691,126
8897,1526,1854,97
8898,1305,1171,30
8899,1217,2325,250
8900,1327,2062,9
8901,1114,1721,154
8902,1011,2671,14
8903,1612,2389,128
8904,1463,1322,1
8905,1331,2628,49
8906,1229,2378,6
8907,1428,1415,6
8908,1159,2640,57
8909,1539,1523,52
8910,1191,2471,224
8911,1181,1579,107
8912,1241,1670,70
8913,1127,2751,14
8914,1115,2429,11
8915,1051,2552,14
8916,1405,2380,38
8917,1339,1382,48
8918,1352,1823,213
8919,1087,1774,197
8920,1377,2137,54
8921,1108,2309,166
8922,1335,1366,1
8923,1411,2979,93
8924,1350,2308,44
8925,1377,1987,14
8926,1263,1802,3
8927,1485,2208,4
8928,1526,1939,80
8929,1275,1609,128
8930,1295,1774,98
8931,1029,2671,43
8932,1377,1169,6
8933,1118,1579,3
8934,1046,2109,46
8935,1179,1336,48
8936,1457,1273,91
8937,1588,1391,40
8938,1484,1538,62
8939,1048,2358,18
8940,1300,1506,22
8941,1044,2931,148
8942,1271,2269,211
8943,1469,1880,2
8944,1161,1992,73
8945,1592,2080,11
8946,1185,2498,50
8947,1166,1873,7
8948,1288,2873,75
8949,1001,1720,83
8950,1177,1545,19
8951,1377,1830,104
8952,1348,2152,92
8953,1149,1098,192
8954,1404,1110,7
8955,1444,2740,126
8956,1242,1979,100
8957,1552,1911,26
8958,1088,2126,35
8959,1007,2087,35
8960,1073,1123,64
8961,1036,1182,33
8962,1179,2366,0
8963,1180,2783,223
8964,1238,2392,29
8965,1313,1569,175
8966,1026,2888,167
8967,1426,1091,196
8968,1255,1172,55
8969,1171,1937,190
8970,1604,2834,16
8971,1043,2249,6
8972,1101,2168,121
8973,1015,1332,16
8974,1145,1107,5
8975,1498,2138,102
8976,1534,1393,4
8977,1152,1116,5
8978,1605,2027,79
8979,1284,1945,54
8980,1312,1228,51
8981,1316,1801,91
8982,1581,1215,124
8983,1288,1090,21
8984,1013,1366,39
8985,1582,1792,82
8986,1158,2377,13
8987,1604,2627,19
8988,1051,1045,142
8989,1274,1540,30
8990,1569,1542,25
8991,1062,1321,8
8992,1075,1287,88
8993,1424,1613,9
8994,1069,1324,49
8995,1140,1952,110
8996,1477,2857,13
8997,1223,2575,37
8998,1078,2564,51
8999,1005,1979,63
9000,1288,1036,22
9001,1619,1750,43
9002,1162,1598,33
9003,1124,1496,163
9004,1375,1741,152
9005,1012,1859,157
9006,1561,2373,58
9007,1343,1408,118
9008,1584,2043,181
9009,1482,2831,213
9010,1426,2668,5
9011,1290,2937,18
9012,1484,2395,168
9013,1356,1318,2
9014,1239,2047,18
9015,1419,1842,181
9016,1644,1691,241
9017,1403,2315,188
9018,1198,2774,12
9019,1492,1215,58
9020,1378,1596,161
9021,1397,1526,70
9022,1017,2768,62
9023,1433,1416,22
9024,1174,1186,75
9025,1572,2598,32
9026,1246,1214,63
9027,1237,1182,104
9028,1520,2311,122
9029,1196,2400,106
9030,1069,2569,114
9031,1047,1059,20
9032,1616,1745,13
9033,1625,1920,36
9034,1018,2069,92
9035,1644,2996,147
9036,1120,2390,26
9037,1345,2320,174
9038,1298,2614,144
9039,1290,2907,112
9040,1256,1823,3
9041,1136,1690,159
9042,1303,2249,56
9043,1127,1610,19
9044,1505,1136,75
9045,1383,2585,83
9046,1575,2921,66
9047,1334,1731,95
9048,1140,1152,192
9049,1511,1341,129
9050,1559,1041,59
9051,1022,2087,77
9052,1014,1471,39
9053,1115,1114,23
9054,1570,1797,86
9055,1354,2051,141
9056,1450,2241,148
9057,1105,1683,59
9058,1051,2853,98
9059,1019,1878,6
9060,1136,1704,137
9061,1255,2479,5
9062,1087,2812,129
9063,1152,1085,25
9064,1367,1605,21
9065,1436,1038,32
9066,1641,2858,164
9067,1125,2490,21
9068,1101,2308,26
9069,1037,2296,111
9070,1619,1584,3
9071,1562,2690,165
9072,1048,2786,27
9073,1498,2705,58
9074,1405,2751,36
9075,1174,2887,227
9076,1600,1904,157
9077,1279,2473,145
9078,1526,1737,163
9079,1546,1805,23
9080,1607,1803,8
9081,1138,2352,92
9082,1551,2792,271
9083,1247,1733,25
9084,1560,1313,106
9085,1060,2867,0
9086,1554,2864,8
9087,1193,1875,204
9088,1289,2649,40
9089,1536,1604,13
9090,1203,2084,180
9091,1559,2904,56
9092,1522,2387,153
9093,1355,1926,59
9094,1199,2670,176
9095,1641,2896,13
9096,1036,2331,33
9097,1107,2714,43
9098,1463,1964,11
9099,1054,2360,254
9100,1451,2633,7
9101,1560,2547,135
9102,1140,1426,52
9103,1153,2520,23
9104,1469,1245,24
9105,1157,1397,3
9106,1493,1561,65
9107,1140,2540,67
9108,1539,2525,136
9109,1548,2960,213
9110,1623,1444,4
9111,1026,1327,110
9112,1610,1021,155
9113,1138,2867,116
9114,1625,2838,158
9115,1156,2092,17
9116,1061,1177,0
9117,1445,1089,24
9118,1315,2413,7
9119,1445,2835,18
9120,1548,2290,30
9121,1442,2771,50
9122,1470,2760,75
9123,1272,1717,19
9124,1360,2183,24
9125,1535,2465,78
9126,1288,1217,1
9127,1050,1506,50
9128,1375,1475,233
9129,1463,2043,97
9130,1287,2931,251
9131,1606,1212,29
9132,1434,1567,54
9133,1224,2816,24
9134,1332,1469,166
9135,1627,1395,93
9136,1233,2862,101
9137,1507,1399,82
9138,1464,1629,139
9139,1549,1135,3
9140,1391,2798,23
9141,1099,1329,77
9142,1161,1485,280
9143,1145,1091,38
9144,1097,2555,118
9145,1014,1205,0
9146,1149,2423,10
9147,1537,2505,84
9148,1395,1046,232
9149,1204,2154,46
9150,1112,1169,76
9151,1534,1192,22
9152,1349,1276,14
9153,1493,1811,147
9154,1022,1902,5
9155,1067,2326,27
9156,1298,1497,4
9157,1011,1803,153
9158,1028,1363,91
9159,1068,1097,215
9160,1378,2785,83
9161,1014,2628,43
9162,1251,2646,91
9163,1576,1288,24
9164,1621,1190,23
9165,1568,2298,1
9166,1194,2880,104
9167,1252,2593,5
9168,1536,2460,30
9169,1117,2026,1
9170,1436,1069,3
9171,1630,1166,270
9172,1057,1174,6
9173,1360,1283,0
9174,1256,1771,45
9175,1321,1430,44
9176,1154,1197,165
9177,1276,2991,170
9178,1119,2797,199
9179,1204,1080,8
9180,1199,1586,20
9181,1130,2249,177
9182,1321,2875,33
9183,1503,1713,17
9184,1611,2743,212
9185,1027,1005,39
9186,1153,2389,176
9187,1114,2337,113
9188,1411,2450,67
9189,1630,1878,11
9190,1597,1171,116
9191,1128,1138,144
9192,1543,1247,98
9193,1409,2653,28
9194,1457,1394,15
9195,1382,1262,27
9196,1496,1857,7
9197,1562,1279,3
9198,1249,1435,57
9199,1361,2516,177
9200,1090,2038,40
9201,1487,1331,28
9202,1258,1341,20
9203,1438,2982,12
9204,1586,1208,45
9205,1541,2394,55
9206,1534,1628,123
9207,1195,2476,19
9208,1349,2564,48
9209,1173,1264,35
9210,1053,2023,47
9211,1382,1600,19
9212,1517,1746,123
9213,1434,2571,25
9214,1400,2087,70
9215,1364,2675,69
9216,1589,2187,39
9217,1181,2565,157
9218,1271,2876,49
9219,1342,1650,10
9220,1084,2248,31
9221,1621,1553,91
9222,1551,1804,3
9223,1532,2805,61
9224,1219,1702,54
9225,1118,2044,7
9226,1568,1942,14
9227,1078,1843,100
9228,1209,1208,78
9229,1457,1385,84
9230,1156,2993,177
9231,1151,2977,4
9232,1637,1116,166
9233,1438,2821,46
9234,1292,2948,89
9235,1377,1790,48
9236,1572,1546,218
9237,1420,1202,12
9238,1295,2710,119
9239,1538,2192,68
9240,1029,1779,57
9241,1383,1656,69
9242,1472,1130,2
9243,1209,1417,18
9244,1438,2481,233
9245,1180,2050,11
9246,1550,1260,163
9247,1020,2418,137
9248,1542,1180,17
9249,1422,1658,174
9250,1031,2273,123
9251,1561,1379,17
9252,1647,2681,5
9253,1347,2480,11
9254,1310,1280,89
9255,1399,2852,10
9256,1325,2008,26
9257,1348,1264,8
9258,1362,1410,31
9259,1517,1299,44
9260,1555,1147,28
9261,1016,1522,23
9262,1439,2163,1
9263,1509,2412,145
9264,1231,1042,93
9265,1620,2594,26
9266,1003,1212,37
9267,1146,1301,63
9268,1055,2989,42
9269,1329,2333,6
9270,1188,2354,25
9271,1405,1403,3
9272,1369,1941,212
9273,1141,1589,1
9274,1415,2885,26
9275,1501,2180,63
9276,1223,1093,53
9277,1081,2410,36
9278,1574,2973,2
9279,1397,1995,64
9280,1558,2556,41
9281,1126,1758,63
9282,1486,1910,25
9283,1506,1502,156
9284,1229,1424,256
9285,1550,1561,223
9286,1218,1719,45
9287,1582,2625,67
9288,1203,2557,100
9289,1005,2677,3
9290,1006,1975,70
9291,1340,2054,64
9292,1221,1890,19
9293,1608,1520,67
9294,1593,1834,73
9295,1512,2385,126
9296,1537,1592,10
9297,1572,1029,123
9298,1103,2228,48
9299,1605,2398,42
9300,1396,2631,84
9301,1268,1384,36
9302,1584,2842,3
9303,1590,2593,13
9304,1289,2952,24
9305,1063,2773,87
9306,1292,2776,93
9307,1092,1632,24
9308,1306,2339,14
9309,1172,2080,161
9310,1574,2200,81
9311,1016,2018,7
9312,1608,1553,17
9313,1261,1163,98
9314,1424,2841,158
9315,1614,2288,42
9316,1591,2359,48
9317,1068,1421,4
9318,1398,1469,221
9319,1056,1506,86
9320,1516,1096,6
9321,1034,1266,11
9322,1377,2598,14
9323,1501,1389,27
9324,1165,1221,3
9325,1038,2665,259
9326,1353,2762,75
9327,1485,1199,182
9328,1265,1235,104
9329,1545,1726,185
9330,1326,2260,230
9331,1056,2102,72
9332,1593,2709,220
9333,1570,1197,31
9334,1168,2043,21
9335,1313,2187,3
9336,1532,2636,155
9337,1440,2935,55
9338,1181,1358,92
9339,1573,2855,10
9340,1442,2199,15
9341,1431,2372,104
9342,1268,1199,102
9343,1525,1629,135
9344,1414,2051,69
9345,1210,1687,178
9346,1587,1322,74
9347,1036,2087,39
9348,1235,2431,89
9349,1093,2096,24
9350,1398,2915,230
9351,1368,1609,3
9352,1301,1575,44
9353,1329,1068,9
9354,1015,2116,33
9355,1044,1113,21
9356,1281,2286,121
9357,1201,1206,219
9358,1643,2821,23
9359,1471,1562,91
9360,1645,1313,2
9361,1503,2321,111
9362,1211,1677,99
9363,1134,1515,37
9364,1034,2347,154
9365,1303,2574,42
9366,1103,2161,177
9367,1403,2007,13
9368,1259,2954,165
9369,1471,1208,55
9370,1408,1125,17
9371,1220,2427,51
9372,1458,2461,75
9373,1503,2179,69
9374,1245,2988,148
9375,1287,1679,48
9376,1375,1572,3
9377,1485,1080,105
9378,1569,2834,118
9379,1371,2550,6
9380,1572,2565,19
9381,1289,2386,90
9382,1432,2769,128
9383,1329,1778,62
9384,1464,1338,61
9385,1077,1370,32
9386,1278,2896,26
9387,1097,2822,82
9388,1342,2913,43
9389,1128,2693,39
9390,1204,1989,211
9391,1316,2224,175
9392,1170,2664,183
9393,1623,1885,104
9394,1512,1827,169
9395,1467,1831,77
9396,1189,1264,42
9397,1022,2685,36
9398,1122,1366,14
9399,1102,2735,131
9400,1546,1265,159
9401,1603,2632,92
9402,1050,2561,69
9403,1270,1863,37
9404,1572,2301,136
9405,1228,2009,39
9406,1366,1028,15
9407,1421,1496,9
9408,1162,2628,209
9409,1572,2357,215
9410,1646,1625,92
9411,1402,2238,47
9412,1365,1877,54
9413,1360,2123,34
9414,1292,1009,25
9415,1068,2999,76
9416,1142,1901,55
9417,1213,1379,155
9418,1161,2452,140
9419,1037,2829,221
9420,1606,2670,26
9421,1449,2882,129
9422,1319,2291,46
9423,1170,2944,80
9424,1026,1266,20
9425,1070,2188,35
9426,1409,2122,164
9427,1495,2761,59
9428,1625,2603,62
9429,1103,2373,23
9430,1181,2368,18
9431,1110,1869,0
9432,1629,1121,46
9433,1419,1125,18
9434,1131,1405,52
9435,1101,1150,63
9436,1287,2599,71
9437,1330,1111,16
9438,1090,2226,22
9439,1285,2923,23
9440,1108,1461,29
9441,1625,2124,86
9442,1146,1824,68
9443,1164,2164,25
9444,1323,1929,159
9445,1165,1899,7
9446,1509,1535,24
9447,1460,2607,169
9448,1195,1312,12
